LAT,LON,SPEED,COURSE,HEADING,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,DWT,DATETIME,PORT,date,week_nb,ship_type,port,is_parked
54.38442,18.66092,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:51:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.6609,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:53:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.66095,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:55:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.66095,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:57:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.66103,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:59:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.66103,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:01:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.66103,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:03:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.6609,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:05:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.66095,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:07:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.66095,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:09:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38453,18.66095,2,338,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:11:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38448,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:13:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38448,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:15:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38455,18.66088,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:17:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66088,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:19:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66088,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:21:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:23:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38465,18.66088,1,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:25:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38465,18.66088,1,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:27:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38455,18.66092,2,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:29:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38455,18.66092,2,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:31:00Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38455,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:33:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38453,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:35:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38453,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:37:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38453,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:39:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38448,18.66093,2,156,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:41:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38455,18.6609,1,150,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:43:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38455,18.6609,1,150,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:45:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38448,18.66103,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:47:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66093,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:49:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66093,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:51:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38442,18.66085,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:53:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38448,18.66093,2,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:55:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38448,18.66093,2,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:57:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38447,18.66092,2,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T23:59:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38447,18.66092,2,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:02:05Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38447,18.66092,2,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:03:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38433,18.66105,7,159,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:05:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,0
54.38457,18.66088,1,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:07:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38457,18.66088,1,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:09:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38447,18.66088,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:11:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:13:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:15:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:17:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38447,18.66102,2,323,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:19:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38447,18.66102,2,323,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:21:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38447,18.66102,2,323,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:23:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.66095,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:25:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.66095,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:27:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38455,18.66085,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:29:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38455,18.66085,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:31:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38448,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:33:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.661,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:35:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38447,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:37:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38447,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:39:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.66085,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:41:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.6609,3,234,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:43:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.6609,3,234,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:45:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38452,18.66092,1,250,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:47:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38443,18.66107,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:49:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38443,18.66107,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:51:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38447,18.66093,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:53:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38448,18.66095,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:55:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38448,18.66095,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:57:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.66088,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T00:59:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38448,18.66092,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:01:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38448,18.66092,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:03:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.6609,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:05:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38452,18.66087,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:07:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38452,18.66087,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:09:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38445,18.66112,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:11:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:13:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:15:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.66085,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:17:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38452,18.66085,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:19:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38452,18.66085,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:21:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.66088,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:23:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38455,18.66085,1,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:25:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38455,18.66085,1,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:27:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.66083,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:29:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.66083,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:31:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38443,18.66102,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:33:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38443,18.66102,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:35:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38448,18.66092,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:37:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38448,18.66092,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:39:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38448,18.66083,5,256,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:41:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,0
54.38452,18.66097,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:43:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38452,18.66097,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:45:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38448,18.66095,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:47:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38455,18.66103,2,45,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:49:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38455,18.66103,2,45,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:51:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3846,18.66097,2,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:53:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38455,18.66092,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:55:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38455,18.66092,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:57:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38455,18.66087,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T01:59:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38448,18.6609,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:01:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38448,18.6609,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:03:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38455,18.66088,0,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:05:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.66087,1,321,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:07:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.66087,1,321,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:09:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38452,18.6609,3,0,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:11:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38458,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:13:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38458,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:15:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38452,18.66088,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:17:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.66098,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:19:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.66098,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:21:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.6609,1,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:23:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38458,18.66103,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:25:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38458,18.66103,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:27:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3846,18.66082,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:29:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.66097,2,320,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:31:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.66097,2,320,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:33:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.66097,2,320,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:35:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38458,18.66092,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:37:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38458,18.66092,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:39:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38445,18.66088,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:41:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3846,18.66092,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:43:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3846,18.66092,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:45:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.66093,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:47:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38452,18.66093,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:49:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38452,18.66093,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:51:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38463,18.66107,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:53:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38463,18.66107,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:55:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38463,18.66107,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:57:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38445,18.661,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T02:59:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38465,18.66093,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:01:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38465,18.66093,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:03:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38467,18.661,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:05:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38457,18.66088,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:07:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38457,18.66088,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:09:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:11:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.66088,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:13:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.66088,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:15:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38445,18.66085,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:17:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:19:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:21:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.66097,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:23:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38452,18.66095,2,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:25:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38452,18.66095,2,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:27:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38452,18.66095,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:29:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38452,18.66095,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:31:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38452,18.66095,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:33:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.66087,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:35:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.66082,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:37:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.66082,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:39:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38448,18.66105,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:41:01Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38448,18.66093,2,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:43:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38448,18.66093,2,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:45:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38445,18.66105,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:47:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.6611,1,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:49:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38453,18.6611,1,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:51:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.3845,18.66095,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:53:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
54.38457,18.66088,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-16T03:55:02Z,gdansk,2016-12-16,51,Cargo,Gdańsk,1
